General.EstateTypeKey,General.ReferenceNumber,General.DistributionTypeKey,General.ConstructionYear,General.LivingSpace,Tealium.object_locationid,Tealium.object_address_is_visible,Tealium.object_zip,Tealium.object_currency,Tealium.object_features,Tealium.object_objektart_sub,Tealium.expose_type,Tealium.broker_guid,Tealium.object_count_photos,LocalRatings.scores.local_amenities,LocalRatings.scores.mobility,MetaBadges,Price.AdditionalInformation.Commission.CommissionType,EstateAddress.City,EstateAddress.ZipCode,EstateAddress.Street,Offerer.addressGuid,Offerer.globalUserId,Offerer.contactData.companyName,Project.Address.PostCode,Project.Address.Street,Project.Address.HouseNumber,Latitude,Longitude,Stadtteil,Stadt,PRICE,ROOMS,PRICE_COMMONCHARGE,EnergyType,Class,Value,CATEGORY,FLOOR,USAGE,SUITABILITY,CONDITION,HOUSECONDITION,PARKINGSLOT,ENERGY,BUILDINGTYPE,HEATING,ELEVATOR,EQUIPMENTS
WOHNUNG,78,ZUM_KAUF,2022.0,85.53,493434,True,90443,EUR,"['barriefrei', 'WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'PARKETT', 'Terrasse']",wohnung,project,32368,2.0,7.2,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Kohlenhofstr. 60,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,90443,Kohlenhof,60,49.45044,11.05372,Gostenhof,Nürnberg,480000.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_B,71.3,,4. Geschoss,,barrierefrei,,,,Gas,,Fußbodenheizung,Personenaufzug,
WOHNUNG,34,ZUM_KAUF,2022.0,84.26,493434,True,90443,EUR,"['barriefrei', 'WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'PARKETT', 'abstellraum']",wohnung,project,32368,4.0,7.2,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Kohlenhofstr. 60,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,90443,Kohlenhof,60,49.45044,11.05372,Gostenhof,Nürnberg,466000.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_B,71.3,,1. Geschoss,,barrierefrei,,,,Gas,,Fußbodenheizung,Personenaufzug,
WOHNUNG,45538,ZUM_KAUF,1973.0,86.5,493492,False,90449,EUR,"['Kelleranteil', 'GEPFLEGT', 'ELEKTRO', 'Ofenheizung', 'LAMINAT', 'PARKETT', 'FLIESEN', 'abstellraum', 'Einbauküche', 'Stellplatz', 'kable_sat_tv']",Apartment,standard,2644018,7.0,7.4,9.6,[],COMMISSION_REQUIRED,Nürnberg,90449,,6637CF7999534A198FAFC58A9DD99158,2644018,Löw Immobilien GmbH,,,,49.42333,11.02481,Neuröthenbach,Nürnberg,270000.0,3.0,171.0,,,,Apartment,3. Geschoss,,,gepflegt,,1 Stellplatz,Elektro,,Ofen,,
WOHNUNG,N7885,ZUM_KAUF,1999.0,88.0,493479,False,90409,EUR,['GAS'],wohnung,standard,15709,11.0,6.3,9.6,[],COMMISSION_DEFAULT,Nürnberg,90409,,2F83B76DCDB60A4F88D367612CE331C7,15709,Immobilien Sollmann+Zagel GmbH­,,,,49.46468,11.08784,Maxfeld,Nürnberg,485000.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_D,103.3,,,,,,,,Gas,,,,
WOHNUNG,B-05,ZUM_KAUF,2023.0,86.5,493440,True,90425,EUR,"['Neubau', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'Fußbodenheizung', 'gartennutzung', 'Garten', 'PARKETT', 'KFW40', 'Einbauküche', 'offene Küche', 'Tiefgarage', 'Haustiere erlaubt', 'wasch_trockenraum', 'Terrasse', 'Kunststofffenster', 'provisionsfrei']",TERRASSEN,project,42937,16.0,4.1,9.1,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90425,Großreuther Straße 165,33995219B23B42908E7585D8C190AB08,42937,Schultheiß Projektentwicklung AG,90425,Großreuther Straße,165,49.47379,11.08631,Großreuth h d Veste,Nürnberg,783950.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_A_PLUS,17.5,Terrassenwohnung,Erdgeschoss,,,,Neubau,Tiefgarage,,KfW 40,"Fußbodenheizung, Luft-/Wasser-Wärmepumpe",Personenaufzug,
WOHNUNG,44240110-48567,ZUM_KAUF,1967.0,52.0,493529,False,90419,EUR,"['WANNE', 'FENSTER', 'Personenaufzug', 'Erdgeschoss', 'GEPFLEGT', 'Massivhaus', 'OEL', 'Zentralheizung', 'LAMINAT', 'vermietet', 'Einbauküche', 'Loggia']",wohnung,standard,7449510,9.0,8.4,9.6,[],COMMISSION_REQUIRED,Nürnberg,90419,,DF53CFAC6693476C9DD6318E1BAF82C5,7449510,Postbank Immobilien GmbH,,,,49.46145,11.06072,St Johannis,Nürnberg,171600.0,2.0,173.0,UNDEFINED,DE_ENV2014_CLASS_E,145.0,,Erdgeschoss,vermietet,,gepflegt,,,Öl,,Zentralheizung,Personenaufzug,
WOHNUNG,1/20/003-003/010244,ZUM_KAUF,1971.0,77.63,493510,False,90451,EUR,"['Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'renoviert', 'Massivhaus', 'OEL', 'Zentralheizung', 'abstellraum', 'Balkon']",wohnung,standard,62386,13.0,4.3,8.2,[],COMMISSION_REQUIRED,Nürnberg,90451,,9A1C082F3A6F415E9EB6FBAA631F1B9B,62386,Sparkasse Nürnberg ImmobilienCenter,,,,49.41572,11.03733,Röthenbach b Schweinau,Nürnberg,299000.0,3.0,259.0,UNDEFINED,DE_ENV2014_CLASS_D,105.4,,Erdgeschoss,,,renoviert / saniert,,,Öl,,Zentralheizung,Personenaufzug,
WOHNUNG,114460372,ZUM_KAUF,1994.0,50.0,493474,False,90403,EUR,"['vermietet', 'provisionsfrei']",wohnung,standard,24242,2.0,9.3,9.7,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90403,,B84C136A1BDF4643940A6BD661CC9C1B,24242,BDZ-Immobilien e. K.,,,,49.45021,11.07551,Lorenz,Nürnberg,164000.0,1.0,,UNDEFINED,DE_ENV2014_CLASS_D,105.1,,,vermietet,,,,,,,,,
WOHNUNG,258.007,ZUM_KAUF,1970.0,44.0,493480,False,90480,EUR,"['Personenaufzug', 'GEPFLEGT', 'ELEKTRO', 'LAMINAT', 'FLIESEN', 'vermietet', 'Einbauküche', 'kable_sat_tv', 'Balkon']",wohnung,standard,56903,14.0,5.9,9.3,[],COMMISSION_REQUIRED,Nürnberg,90480,,E16301C02609413D9C6384F157024D75,56903,Garant Immobilien Franken GmbH,,,,49.4576,11.13188,Mögeldorf,Nürnberg,130000.0,1.5,71.0,UNDEFINED,DE_ENV2014_CLASS_D,108.6,,3. Geschoss,vermietet,,gepflegt,,,Elektro,,,Personenaufzug,
WOHNUNG,A/08,ZUM_KAUF,2023.0,84.0,493440,True,90425,EUR,"['Neubau', 'WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'Fußbodenheizung', 'PARKETT', 'KFW40', 'abstellraum', 'Einbauküche', 'offene Küche', 'Tiefgarage', 'Haustiere erlaubt', 'wasch_trockenraum', 'Balkon', 'Kunststofffenster', 'provisionsfrei']",wohnung,project,42937,15.0,4.1,9.1,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90425,Großreuther Straße 165,33995219B23B42908E7585D8C190AB08,42937,Schultheiß Projektentwicklung AG,90425,Großreuther Straße,165,49.47379,11.08631,Großreuth h d Veste,Nürnberg,739950.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_A_PLUS,18.8,,1. Geschoss,,,Erstbezug,Neubau,Tiefgarage,,KfW 40,"Fußbodenheizung, Luft-/Wasser-Wärmepumpe",Personenaufzug,
WOHNUNG,35,ZUM_KAUF,2022.0,49.44,493434,True,90443,EUR,"['barriefrei', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'KUNSTSTOFF', 'abstellraum', 'Einbauküche']",wohnung,project,32368,3.0,7.2,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Kohlenhofstr. 60,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,90443,Kohlenhof,60,49.45044,11.05372,Gostenhof,Nürnberg,315000.0,1.0,,UNDEFINED,DE_ENV2014_CLASS_B,71.3,,1. Geschoss,,barrierefrei,,,,Gas,,Fußbodenheizung,Personenaufzug,
WOHNUNG,A2836,ZUM_KAUF,2011.0,94.0,493510,False,90451,EUR,"['barriefrei', 'WANNE', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'FERN', 'rollstuhlgerecht', 'PARKETT', 'FLIESEN', 'abstellraum', 'Einbauküche', 'kable_sat_tv', 'Balkon', 'Kunststofffenster']",wohnung,standard,51014,9.0,,,[],COMMISSION_DEFAULT,Nürnberg,90451,,04D4CB667CD349A897000CDD021AB9DE,51014,Norbert Schaller Immobilien,,,,49.41572,11.03733,Röthenbach b Schweinau,Nürnberg,449000.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_A,38.6,,2. Geschoss,,"barrierefrei, rollstuhlgerecht",,,,"Fernwärme, Solar",,,Personenaufzug,
WOHNUNG,,ZUM_KAUF,2021.0,95.84,493532,False,90439,EUR,"['Neubau', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'NEUWERTIG', 'kontrollierte Be- und Entlüftungsanlage', 'PELLET', 'Fußbodenheizung', 'Zentralheizung', 'klimatisiert', 'PARKETT', 'FLIESEN', 'KFW55', 'abstellraum', 'offene Küche', 'kable_sat_tv', 'Balkon', 'Kunststofffenster']",wohnung,standard,44894,11.0,8.0,9.6,[],COMMISSION_DEFAULT,Nürnberg,90439,,0EB7AEBF2987411CA4ADBCEA3ED4F15F,44894,MDM GmbH &a; Co. KG,,,,49.43896,11.04878,St Leonhard,Nürnberg,479800.0,4.0,340.0,UNDEFINED,DE_ENV2014_CLASS_B,54.0,,1. Geschoss,,,,Neubau,,Pellets,KfW 55,"Fußbodenheizung, Zentralheizung",Personenaufzug,neuwertig
WOHNUNG,56,ZUM_KAUF,2022.0,96.83,493434,True,90443,EUR,"['barriefrei', 'WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'PARKETT', 'abstellraum', 'Balkon']",wohnung,project,32368,3.0,7.2,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Kohlenhofstr. 60,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,90443,Kohlenhof,60,49.45044,11.05372,Gostenhof,Nürnberg,525000.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_B,71.3,,2. Geschoss,,barrierefrei,,,,Gas,,Fußbodenheizung,Personenaufzug,
WOHNUNG,135-KW-MaS,ZUM_KAUF,2013.0,92.0,493540,False,90439,EUR,"['barriefrei', 'gaestewc', 'Personenaufzug', 'NEUWERTIG', 'Massivhaus', 'FERN', 'Fußbodenheizung', 'Einbauküche', 'Tiefgarage', 'kable_sat_tv', 'provisionsfrei']",wohnung,standard,47238,24.0,7.6,9.7,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg / Schweinau,90439,,4F6FF3E826C442EBB90E11B36B74FEAC,47238,ORANGE Immobilienagentur ,,,,49.44522,11.03959,Sündersbühl,Nürnberg,539000.0,4.0,349.0,UNDEFINED,DE_ENV2014_CLASS_C,83.7,,,,barrierefrei,,,Tiefgarage,Fernwärme,,Fußbodenheizung,Personenaufzug,neuwertig
WOHNUNG,730AM,ZUM_KAUF,2016.0,100.0,493534,False,90478,EUR,"['GEPFLEGT', 'GAS', 'Fußbodenheizung', 'Einbauküche', 'Haustiere erlaubt']",wohnung,standard,1601592,8.0,6.3,9.7,[],COMMISSION_DEFAULT,Nürnberg,90478,,9AC2C83C6817412499680228983EA20F,1601592,AMDIMA Immobilien,,,,49.44504,11.10302,St Peter,Nürnberg,425000.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_B,55.0,,,,,gepflegt,,,Gas,,Fußbodenheizung,,
WOHNUNG,0-10212377_25,ZUM_KAUF,2025.0,65.91,493520,True,90409,EUR,"['PROJEKTIERT', 'Balkon', 'provisionsfrei']",wohnung,project,50312,5.0,8.9,9.7,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90409,Merianstr. 32 + 32a,4526A07CABB04885A41640DEC015927A,50312,ImmoService GmbH VR-Banken Metropolregion Nürnberg,90409,Merianstr.,32 + 32a,49.46869,11.10224,Schoppershof,Nürnberg,411937.5,2.0,,UNDEFINED,DE_ENV2014_CLASS_B,63.0,,3. Geschoss,,,,projektiert,,,,,,
WOHNUNG,0-10212377_32,ZUM_KAUF,2025.0,122.13,493520,True,90409,EUR,"['PROJEKTIERT', 'Balkon', 'provisionsfrei']",wohnung,project,50312,5.0,8.6,9.6,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90409,Merianstr. 32 + 32a,4526A07CABB04885A41640DEC015927A,50312,ImmoService GmbH VR-Banken Metropolregion Nürnberg,90409,Merianstr.,32 + 32a,49.46869,11.10224,Schoppershof,Nürnberg,830484.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_B,63.0,,4. Geschoss,,,,projektiert,,,,,,
WOHNUNG,53,ZUM_KAUF,2022.0,49.44,493434,True,90443,EUR,"['barriefrei', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'KUNSTSTOFF', 'abstellraum', 'Einbauküche']",wohnung,standard,32368,3.0,7.2,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Kohlenhofstr. 60,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,,,,49.45044,11.05372,Gostenhof,Nürnberg,319000.0,1.0,,UNDEFINED,DE_ENV2014_CLASS_B,71.3,,2. Geschoss,,barrierefrei,,,,Gas,,Fußbodenheizung,Personenaufzug,
WOHNUNG,A-13,ZUM_KAUF,2023.0,101.0,493440,True,90425,EUR,"['Neubau', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'Fußbodenheizung', 'PARKETT', 'KFW40', 'abstellraum', 'Einbauküche', 'offene Küche', 'Tiefgarage', 'Haustiere erlaubt', 'wasch_trockenraum', 'Balkon', 'Kunststofffenster', 'provisionsfrei']",wohnung,project,42937,17.0,4.1,9.1,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90425,Großreuther Straße 165,33995219B23B42908E7585D8C190AB08,42937,Schultheiß Projektentwicklung AG,90425,Großreuther Straße,165,49.47379,11.08631,Großreuth h d Veste,Nürnberg,889950.0,4.0,,UNDEFINED,DE_ENV2014_CLASS_A_PLUS,18.8,,1. Geschoss,,,,Neubau,Tiefgarage,,KfW 40,"Fußbodenheizung, Luft-/Wasser-Wärmepumpe",Personenaufzug,
WOHNUNG,N4931,ZUM_KAUF,1913.0,132.0,493529,False,90419,EUR,"['Altbau (bis 1945)', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'GEPFLEGT', 'Massivhaus', 'ELEKTRO', 'GAS', 'Zentralheizung', 'TEPPICH', 'LAMINAT', 'PARKETT', 'FLIESEN', 'Balkon', 'Kunststofffenster']",wohnung,standard,18597,14.0,8.7,9.6,[],COMMISSION_REQUIRED,Nürnberg,90419,,1603,18597,Schweidler Immobilien,,,,49.46145,11.06072,St Johannis,Nürnberg,396000.0,5.5,,UNDEFINED,DE_ENV2014_CLASS_D,124.4,,,,,gepflegt,Altbau (bis 1945),,"Elektro, Gas",,Zentralheizung,,
WOHNUNG,A1083,ZUM_KAUF,1990.0,22.0,493515,False,90441,EUR,"['unterkellert', 'Zentralheizung', 'kable_sat_tv']",wohnung,standard,23703,6.0,7.7,9.6,[],COMMISSION_REQUIRED,Nürnberg,90441,,668988699C4145A98A1DAC50109A304D,23703,Rott Immobilien,,,,49.42828,11.04444,Schweinau,Nürnberg,96000.0,1.0,,,,,,,,,,,,,,Zentralheizung,,
WOHNUNG,0-10212377_26,ZUM_KAUF,2025.0,77.71,493520,True,90409,EUR,"['PROJEKTIERT', 'Balkon', 'provisionsfrei']",wohnung,project,50312,5.0,8.9,9.7,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90409,Merianstr. 32 + 32a,4526A07CABB04885A41640DEC015927A,50312,ImmoService GmbH VR-Banken Metropolregion Nürnberg,90409,Merianstr.,32 + 32a,49.46869,11.10224,Schoppershof,Nürnberg,485687.5,2.0,,UNDEFINED,DE_ENV2014_CLASS_B,63.0,,3. Geschoss,,,,projektiert,,,,,,
WOHNUNG,16,ZUM_KAUF,2022.0,44.54,493434,True,90443,EUR,"['barriefrei', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'GAS', 'Fußbodenheizung', 'KUNSTSTOFF', 'Einbauküche']",wohnung,project,32368,3.0,7.2,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Kohlenhofstr. 60,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,90443,Kohlenhof,60,49.45044,11.05372,Gostenhof,Nürnberg,295000.0,1.0,,UNDEFINED,DE_ENV2014_CLASS_B,71.3,,Erdgeschoss,,barrierefrei,,,,Gas,,Fußbodenheizung,Personenaufzug,
WOHNUNG,29,ZUM_KAUF,2022.0,79.29,493434,True,90443,EUR,"['barriefrei', 'WANNE', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'PARKETT', 'abstellraum', 'Balkon']",wohnung,project,32368,3.0,7.2,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Kohlenhofstr. 60,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,90443,Kohlenhof,60,49.45044,11.05372,Gostenhof,Nürnberg,436000.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_B,71.3,,1. Geschoss,,barrierefrei,,,,Gas,,Fußbodenheizung,Personenaufzug,
WOHNUNG,0-10212377_3,ZUM_KAUF,2025.0,48.29,493520,True,90409,EUR,"['PROJEKTIERT', 'Terrasse', 'provisionsfrei']",wohnung,project,50312,5.0,8.9,9.7,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90409,Merianstr. 32 + 32a,4526A07CABB04885A41640DEC015927A,50312,ImmoService GmbH VR-Banken Metropolregion Nürnberg,90409,Merianstr.,32 + 32a,49.46869,11.10224,Schoppershof,Nürnberg,301260.0,1.0,,UNDEFINED,DE_ENV2014_CLASS_B,63.0,,Erdgeschoss,,,,projektiert,,,,,,
WOHNUNG,44240101-00543,ZUM_KAUF,1982.0,102.0,493515,False,90441,EUR,"['WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Erdgeschoss', 'Massivhaus', 'GAS', 'abstellraum', 'Terrasse']",wohnung,standard,7449510,19.0,6.8,9.7,[],COMMISSION_REQUIRED,Nürnberg,90441,,DF53CFAC6693476C9DD6318E1BAF82C5,7449510,Postbank Immobilien GmbH,,,,49.42828,11.04444,Schweinau,Nürnberg,390000.0,4.0,306.0,UNDEFINED,DE_ENV2014_CLASS_D,110.0,,Erdgeschoss,,,,,1 Stellplatz,Gas,,,,
WOHNUNG,Wohnung Nr. 5 - 1. OG,ZUM_KAUF,2022.0,105.66,493515,True,90441,EUR,"['Neubau', 'barriefrei', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'Fußbodenheizung', 'Zentralheizung', 'PARKETT', 'ESTRICH', 'FLIESEN', 'KFW55', 'Kapitalanlage', 'abstellraum', 'offene Küche', 'Tiefgarage', 'REINIGUNG', 'Balkon', 'KAMERA', 'Kunststofffenster', 'provisionsfrei']",wohnung,project,35263,45.0,5.9,9.4,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90441,Hohe Marter 64,86A195E5EDDF7E429FE342692B390F35,35263,Siebentritt &a; Donauer GmbH,90441,Hohe Marter,64,49.42828,11.04444,Schweinau,Nürnberg,655100.0,3.5,,UNDEFINED,DE_ENV2014_CLASS_A_PLUS,17.5,,1. Geschoss,,barrierefrei,,Neubau,Tiefgarage,Solar,KfW 55,"Fußbodenheizung, Luft-/Wasser-Wärmepumpe, Zentralheizung",Personenaufzug,
WOHNUNG,202.126,ZUM_KAUF,1981.0,84.0,493549,False,90425,EUR,"['gaestewc', 'Personenaufzug', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'LAMINAT', 'PARKETT', 'FLIESEN', 'Einbauküche', 'kable_sat_tv', 'Balkon']",wohnung,standard,56903,14.0,6.7,9.3,[],COMMISSION_REQUIRED,Nürnberg,90425,,E16301C02609413D9C6384F157024D75,56903,Garant Immobilien Franken GmbH,,,,49.47383,11.04511,Wetzendorf,Nürnberg,310000.0,3.0,250.0,UNDEFINED,DE_ENV2014_CLASS_C,95.4,,5. Geschoss,,,gepflegt,,1 Stellplatz,Gas,,Zentralheizung,Personenaufzug,
WOHNUNG,I-00X5BA-W-02RWSO,ZUM_KAUF,2023.0,124.0,493412,False,90427,EUR,"['NEUWERTIG', 'LUFTWP', 'Garten', 'PARKETT', 'FLIESEN', 'Stellplatz', 'Terrasse']",wohnung,standard,37571,7.0,2.3,6.3,[],COMMISSION_REQUIRED,Nürnberg - Buch,90427,,612F62BB3B5740CDA0C46D883372BFD1,37571,Engel &a; Völkers Nürnberg,,,,49.49703,11.0406,Buch,Nürnberg,719000.0,4.0,,UNDEFINED,DE_ENV2014_CLASS_A,38.5,,,,,,,1 Stellplatz,,,Luft-/Wasser-Wärmepumpe,,neuwertig
WOHNUNG,a086M00001x4773QAA,ZUM_KAUF,2025.0,28.17,493425,False,90402,EUR,"['Neubau', 'DUSCHE', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'moebliert', 'KUNSTSTOFF', 'Kapitalanlage', 'Einbauküche', 'Pantry', 'offene Küche', 'Tiefgarage', 'Balkon', 'Kunststofffenster', 'provisionsfrei']",Apartment,project,42969,12.0,6.6,9.7,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90402,,3F086D3C166F4B5CBA23A36936B29B0D,42969,BPD Immobilienentwicklung GmbH,90402,Bahnhofstraße / Reindelstraße,,49.44887,11.08851,Gleißbühl,Nürnberg,209000.0,1.0,,,,,Apartment,3. Geschoss,,,Erstbezug,Neubau,Tiefgarage,Fernwärme,,,Personenaufzug,möbliert
WOHNUNG,A2839,ZUM_KAUF,2023.0,68.0,493510,False,90449,EUR,"['Neubau', 'barriefrei', 'WANNE', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'kontrollierte Be- und Entlüftungsanlage', 'Massivhaus', 'LUFTWP', 'Fußbodenheizung', 'Garten', 'rollstuhlgerecht', 'NIEDRIGENERGIEHAUS', 'abstellraum', 'offene Küche', 'Stellplatz', 'Loggia', 'Balkon', 'Kunststofffenster']",wohnung,standard,51014,4.0,5.8,9.3,[],COMMISSION_DEFAULT,Nürnberg,90449,,04D4CB667CD349A897000CDD021AB9DE,51014,Norbert Schaller Immobilien,,,,49.41572,11.03733,Röthenbach b Schweinau,Nürnberg,476200.0,2.0,,UNDEFINED,DE_ENV2014_CLASS_A_PLUS,18.0,,1. Geschoss,,"barrierefrei, rollstuhlgerecht",Erstbezug,Neubau,1 Stellplatz,,Niedrigenergiehaus,"Fußbodenheizung, Luft-/Wasser-Wärmepumpe",Personenaufzug,
WOHNUNG,A-02,ZUM_KAUF,2023.0,102.5,493440,True,90425,EUR,"['Neubau', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'Fußbodenheizung', 'gartennutzung', 'Garten', 'PARKETT', 'KFW40', 'abstellraum', 'Einbauküche', 'offene Küche', 'Tiefgarage', 'Haustiere erlaubt', 'wasch_trockenraum', 'Terrasse', 'Kunststofffenster', 'provisionsfrei']",TERRASSEN,project,42937,16.0,4.1,9.1,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90425,Großreuther Straße 165,33995219B23B42908E7585D8C190AB08,42937,Schultheiß Projektentwicklung AG,90425,Großreuther Straße,165,49.47379,11.08631,Großreuth h d Veste,Nürnberg,899950.0,4.0,,UNDEFINED,DE_ENV2014_CLASS_A_PLUS,18.8,Terrassenwohnung,Erdgeschoss,,,,Neubau,Tiefgarage,,KfW 40,"Fußbodenheizung, Luft-/Wasser-Wärmepumpe",Personenaufzug,
WOHNUNG,Steinbühl,ZUM_KAUF,1991.0,112.0,493430,False,90459,EUR,"['Dach ausbaufähig', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'Dachgeschoss', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'LAMINAT', 'FLIESEN', 'frei', 'abstellraum', 'Duplex', 'Tiefgarage', 'wasch_trockenraum', 'Loggia', 'Kunststofffenster']",wohnung,standard,40071,21.0,7.5,9.7,[],COMMISSION_REQUIRED,Nürnberg,90459,,E840014B7A3D1448B4CC498F5540C253,40071,Patricia Heinze-Eschler Immobilien e.K.,,,,49.42749,11.07581,Gibitzenhof,Nürnberg,389900.0,4.0,637.0,UNDEFINED,DE_ENV2014_CLASS_D,112.5,,5. Geschoss (Dachgeschoss),frei,,gepflegt,,"Duplex, Tiefgarage",Gas,,Zentralheizung,Personenaufzug,
WOHNUNG,,ZUM_KAUF,1975.0,85.0,493498,False,90491,EUR,"['WANNE', 'gaestewc', 'Kelleranteil', 'Personenaufzug', 'OEL', 'Zentralheizung', 'frei', 'Garage', 'REINIGUNG', 'kable_sat_tv', 'Balkon', 'Kunststofffenster']",wohnung,standard,3114013,20.0,6.3,9.1,[],COMMISSION_REQUIRED,Nürnberg,90491,,8A5D0C9F289340EAB34AE4EFE50E9744,3114013,Vonoris Immobilien GmbH,,,,49.47166,11.1113,Nordostbahnhof,Nürnberg,289000.0,3.0,265.0,UNDEFINED,DE_ENV2014_CLASS_C,90.9,,2. Geschoss,frei,,,,Garage,Öl,,Zentralheizung,Personenaufzug,
