location,Northeast,Northwest,Southeast,Southwest,energyEfficiency,energyEfficiency,price,price,constructionYear,constructionYear,livingSpace,livingSpace,energySources,energySources,photosCount,photosCount,localAmenitiesScore,localAmenitiesScore,localMobilityScore,localMobilityScore,latitudeDistrict,latitudeDistrict,longitudeDistrict,longitudeDistrict,distanceToCenter,distanceToCenter,district,district,rooms,rooms,energyClass,energyClass,elevator,elevator,sauna,sauna,swimmingpool,swimmingpool,kitchenEqipped,kitchenEqipped,cellar,cellar,storageRoom,storageRoom,wheelchairAccessible,wheelchairAccessible,assistedLiving,assistedLiving,parkingSlots,parkingSlots,guestToilet,guestToilet,privateOutdoorSpace,privateOutdoorSpace,chimney,chimney,attics,attics
4,0,0,0,1,1,1,349000.0,349000.0,2023.0,2023.0,55.3,55.3,6.0,6.0,15.0,15.0,4.9,4.9,8.4,8.4,49.38101,49.38101,11.04008,11.04008,8.33691604604628,8.33691604604628,Reichelsdorf,Reichelsdorf,2.0,2.0,3,3,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,190000.0,190000.0,1967.0,1967.0,66.0,66.0,1.0,1.0,4.0,4.0,7.5,7.5,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,220000.0,220000.0,1910.0,1910.0,65.0,65.0,1.0,1.0,10.0,10.0,6.7,6.7,9.6,9.6,49.42749,49.42749,11.07581,11.07581,2.7372674442391345,2.7372674442391345,Gibitzenhof,Gibitzenhof,2.0,2.0,8,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,0,0,1,1,1,429000.0,429000.0,2006.0,2006.0,100.0,100.0,1.0,1.0,8.0,8.0,5.0,5.0,8.9,8.9,49.42039,49.42039,11.05991,11.05991,3.7291591591033293,3.7291591591033293,Werderau,Werderau,4.0,4.0,3,3,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,126000.0,126000.0,1993.0,1993.0,35.75,35.75,2.0,2.0,9.0,9.0,7.7,7.7,9.7,9.7,49.44504,49.44504,11.10302,11.10302,2.058294686868276,2.058294686868276,St Peter,St Peter,1.0,1.0,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,288000.0,288000.0,1910.0,1910.0,77.0,77.0,1.0,1.0,16.0,16.0,8.5,8.5,9.6,9.6,49.46231,49.46231,11.09839,11.09839,1.9356297017134596,1.9356297017134596,Rennweg,Rennweg,4.0,4.0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,295000.0,295000.0,1991.0,1991.0,93.0,93.0,3.0,3.0,12.0,12.0,5.4,5.4,8.1,8.1,49.38101,49.38101,11.04008,11.04008,8.33691604604628,8.33691604604628,Reichelsdorf,Reichelsdorf,4.0,4.0,6,6,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,699000.0,699000.0,1979.0,1979.0,140.0,140.0,2.0,2.0,4.0,4.0,9.3,9.3,9.7,9.7,49.46231,49.46231,11.09839,11.09839,1.9356297017134596,1.9356297017134596,Rennweg,Rennweg,6.0,6.0,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,339000.0,339000.0,1973.0,1973.0,94.0,94.0,1.0,1.0,13.0,13.0,6.7,6.7,9.6,9.6,49.46468,49.46468,11.08784,11.08784,1.614009123287336,1.614009123287336,Maxfeld,Maxfeld,2.0,2.0,6,6,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,490000.0,490000.0,1972.0,1972.0,137.9,137.9,10.0,10.0,21.0,21.0,4.6,4.6,9.5,9.5,49.45187,49.45187,11.10538,11.10538,2.073327662848834,2.073327662848834,Tullnau,Tullnau,4.0,4.0,7,7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
2,0,1,0,0,1,1,489000.0,489000.0,2018.0,2018.0,71.82,71.82,1.0,1.0,42.0,42.0,6.9,6.9,9.3,9.3,49.4772,49.4772,11.06313,11.06313,2.9582726757265996,2.9582726757265996,Thon,Thon,3.0,3.0,2,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
3,0,0,1,0,0,0,235000.0,235000.0,1996.0,1996.0,67.09,67.09,1.0,1.0,18.0,18.0,6.8,6.8,9.7,9.7,49.44504,49.44504,11.10302,11.10302,2.058294686868276,2.058294686868276,St Peter,St Peter,3.0,3.0,5,5,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,147000.0,147000.0,1938.0,1938.0,53.0,53.0,2.0,2.0,16.0,16.0,7.0,7.0,9.6,9.6,49.43287,49.43287,11.12797,11.12797,4.2793539298007595,4.2793539298007595,Gleißhammer,Gleißhammer,2.0,2.0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,295000.0,295000.0,1970.0,1970.0,88.0,88.0,2.0,2.0,11.0,11.0,5.0,5.0,9.6,9.6,49.45187,49.45187,11.10538,11.10538,2.073327662848834,2.073327662848834,Tullnau,Tullnau,3.5,3.5,7,7,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,499000.0,499000.0,1993.0,1993.0,130.0,130.0,18.0,18.0,44.0,44.0,6.8,6.8,9.5,9.5,49.47379,49.47379,11.08631,11.08631,2.5098274557269242,2.5098274557269242,Großreuth h d Veste,Großreuth h d Veste,4.5,4.5,7,7,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
4,0,0,0,1,0,0,209000.0,209000.0,1976.0,1976.0,64.0,64.0,3.0,3.0,7.0,7.0,7.0,7.0,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,2.0,2.0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,149999.0,149999.0,1914.0,1914.0,57.19,57.19,1.0,1.0,15.0,15.0,6.9,6.9,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,9,9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,319500.0,319500.0,1988.0,1988.0,62.0,62.0,1.0,1.0,21.0,21.0,1.0,1.0,6.6,6.6,49.48081,49.48081,11.13249,11.13249,5.142544597310771,5.142544597310771,Spitalhof,Spitalhof,2.0,2.0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3,0,0,1,0,0,0,286700.0,286700.0,1939.0,1939.0,68.0,68.0,1.0,1.0,7.0,7.0,5.7,5.7,9.6,9.6,49.45187,49.45187,11.10538,11.10538,2.073327662848834,2.073327662848834,Tullnau,Tullnau,3.0,3.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,175000.0,175000.0,1911.0,1911.0,57.91,57.91,4.0,4.0,19.0,19.0,8.8,8.8,9.7,9.7,49.44186,49.44186,11.08505,11.08505,1.2887556948839398,1.2887556948839398,Galgenhof,Galgenhof,3.0,3.0,7,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,125000.0,125000.0,1971.0,1971.0,41.0,41.0,1.0,1.0,7.0,7.0,8.8,8.8,9.7,9.7,49.43972,49.43972,11.08698,11.08698,1.564401679049105,1.564401679049105,Lichtenhof,Lichtenhof,2.0,2.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,132000.0,132000.0,1972.0,1972.0,28.0,28.0,10.0,10.0,12.0,12.0,5.0,5.0,9.6,9.6,49.45187,49.45187,11.10538,11.10538,2.073327662848834,2.073327662848834,Tullnau,Tullnau,1.0,1.0,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,298000.0,298000.0,1970.0,1970.0,84.63,84.63,2.0,2.0,18.0,18.0,6.1,6.1,9.4,9.4,49.41572,49.41572,11.03733,11.03733,4.946659671548466,4.946659671548466,Röthenbach b Schweinau,Röthenbach b Schweinau,4.0,4.0,5,5,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0,1,0,0,1,1,595000.0,595000.0,2022.0,2022.0,98.69,98.69,13.0,13.0,5.0,5.0,6.1,6.1,9.3,9.3,49.47211,49.47211,11.03073,11.03073,3.9985559744336583,3.9985559744336583,Schniegling,Schniegling,3.5,3.5,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,375460.0,375460.0,1992.0,1992.0,85.46,85.46,1.0,1.0,18.0,18.0,8.9,8.9,9.7,9.7,49.46293,49.46293,11.07721,11.07721,1.2048067566337808,1.2048067566337808,Gärten h d Veste,Gärten h d Veste,3.0,3.0,5,5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,179000.0,179000.0,1968.0,1968.0,64.0,64.0,1.0,1.0,7.0,7.0,9.1,9.1,9.7,9.7,49.44186,49.44186,11.08505,11.08505,1.2887556948839398,1.2887556948839398,Galgenhof,Galgenhof,2.0,2.0,6,6,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,86500.0,86500.0,1996.0,1996.0,19.56,19.56,1.0,1.0,15.0,15.0,6.5,6.5,9.6,9.6,49.44267,49.44267,11.12304,11.12304,3.510327221993633,3.510327221993633,Zerzabelshof,Zerzabelshof,1.0,1.0,7,7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,144500.0,144500.0,1908.0,1908.0,55.0,55.0,1.0,1.0,5.0,5.0,7.9,7.9,9.5,9.5,49.46909,49.46909,11.07358,11.07358,1.902614158881705,1.902614158881705,Nordbahnhof,Nordbahnhof,2.0,2.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,419000.0,419000.0,1998.0,1998.0,105.0,105.0,2.0,2.0,15.0,15.0,5.4,5.4,9.0,9.0,49.42333,49.42333,11.02481,11.02481,4.930702243085639,4.930702243085639,Neuröthenbach,Neuröthenbach,3.0,3.0,4,4,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
2,0,1,0,0,0,0,175000.0,175000.0,1961.0,1961.0,50.6,50.6,1.0,1.0,19.0,19.0,8.7,8.7,9.6,9.6,49.46145,49.46145,11.06072,11.06072,1.5540259940496581,1.5540259940496581,St Johannis,St Johannis,2.0,2.0,5,5,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,115000.0,115000.0,1962.0,1962.0,32.0,32.0,1.0,1.0,8.0,8.0,6.9,6.9,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,1.0,1.0,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,274000.0,274000.0,1910.0,1910.0,80.0,80.0,1.0,1.0,23.0,23.0,8.9,8.9,9.3,9.3,49.46008,49.46008,11.04266,11.04266,2.615535154498642,2.615535154498642,Seeleinsbühl,Seeleinsbühl,3.0,3.0,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,184500.0,184500.0,1908.0,1908.0,72.0,72.0,1.0,1.0,5.0,5.0,7.9,7.9,9.5,9.5,49.46909,49.46909,11.07358,11.07358,1.902614158881705,1.902614158881705,Nordbahnhof,Nordbahnhof,2.0,2.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,549000.0,549000.0,2020.0,2020.0,120.0,120.0,1.0,1.0,6.0,6.0,5.8,5.8,9.5,9.5,49.42828,49.42828,11.04444,11.04444,3.5293151524875523,3.5293151524875523,Schweinau,Schweinau,4.0,4.0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,395000.0,395000.0,1992.0,1992.0,103.0,103.0,1.0,1.0,20.0,20.0,6.4,6.4,7.7,7.7,49.40941,49.40941,11.1686,11.1686,8.167148674699229,8.167148674699229,Altenfurt,Altenfurt,3.0,3.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,249500.0,249500.0,1935.0,1935.0,84.0,84.0,1.0,1.0,16.0,16.0,4.5,4.5,9.1,9.1,49.4344,49.4344,11.05972,11.05972,2.3196388415074902,2.3196388415074902,Sandreuth,Sandreuth,3.5,3.5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,420000.0,420000.0,1972.0,1972.0,97.0,97.0,4.0,4.0,19.0,19.0,5.8,5.8,9.0,9.0,49.42333,49.42333,11.02481,11.02481,4.930702243085639,4.930702243085639,Neuröthenbach,Neuröthenbach,4.5,4.5,5,5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,1,1,215000.0,215000.0,1984.0,1984.0,77.0,77.0,2.0,2.0,20.0,20.0,6.0,6.0,9.3,9.3,49.40815,49.40815,11.13376,11.13376,6.396166168496709,6.396166168496709,Langwasser,Langwasser,2.0,2.0,3,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,119000.0,119000.0,1956.0,1956.0,38.0,38.0,4.0,4.0,14.0,14.0,7.7,7.7,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,1.0,1.0,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,587500.0,587500.0,1992.0,1992.0,131.9,131.9,1.0,1.0,19.0,19.0,4.4,4.4,9.3,9.3,49.47379,49.47379,11.08631,11.08631,2.5098274557269242,2.5098274557269242,Großreuth h d Veste,Großreuth h d Veste,5.5,5.5,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
2,0,1,0,0,0,0,279000.0,279000.0,1990.0,1990.0,65.0,65.0,1.0,1.0,10.0,10.0,4.8,4.8,8.7,8.7,49.4772,49.4772,11.06313,11.06313,2.9582726757265996,2.9582726757265996,Thon,Thon,2.0,2.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,198000.0,198000.0,1977.0,1977.0,61.55,61.55,3.0,3.0,22.0,22.0,8.2,8.2,9.7,9.7,49.46231,49.46231,11.09839,11.09839,1.9356297017134596,1.9356297017134596,Rennweg,Rennweg,2.0,2.0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,199000.0,199000.0,1900.0,1900.0,52.0,52.0,1.0,1.0,14.0,14.0,9.0,9.0,9.7,9.7,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,2.0,2.0,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
4,0,0,0,1,1,1,139990.0,139990.0,1920.0,1920.0,56.8,56.8,1.0,1.0,6.0,6.0,6.4,6.4,9.4,9.4,49.45044,49.45044,11.05372,11.05372,1.6713862397161467,1.6713862397161467,Gostenhof,Gostenhof,2.0,2.0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,189000.0,189000.0,1962.0,1962.0,59.0,59.0,1.0,1.0,8.0,8.0,6.9,6.9,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,110000.0,110000.0,1997.0,1997.0,30.0,30.0,2.0,2.0,20.0,20.0,7.3,7.3,9.6,9.6,49.46468,49.46468,11.08784,11.08784,1.614009123287336,1.614009123287336,Maxfeld,Maxfeld,1.0,1.0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,249000.0,249000.0,1909.0,1909.0,64.0,64.0,4.0,4.0,13.0,13.0,7.5,7.5,9.7,9.7,49.43964,49.43964,11.09467,11.09467,1.8993064800798953,1.8993064800798953,Bleiweiß,Bleiweiß,2.5,2.5,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,335000.0,335000.0,1965.0,1965.0,75.0,75.0,3.0,3.0,23.0,23.0,6.9,6.9,9.7,9.7,49.43638,49.43638,11.02739,11.02739,3.9704750035340526,3.9704750035340526,Großreuth b Schweinau,Großreuth b Schweinau,3.0,3.0,5,5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1
4,0,0,0,1,1,1,285000.0,285000.0,2007.0,2007.0,59.77,59.77,2.0,2.0,10.0,10.0,9.3,9.3,9.7,9.7,49.45021,49.45021,11.07551,11.07551,0.22708254569977968,0.22708254569977968,Lorenz,Lorenz,2.0,2.0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,259000.0,259000.0,1952.0,1952.0,64.0,64.0,1.0,1.0,7.0,7.0,6.7,6.7,9.7,9.7,49.43972,49.43972,11.08698,11.08698,1.564401679049105,1.564401679049105,Lichtenhof,Lichtenhof,3.0,3.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0,1,0,0,1,1,340000.0,340000.0,2001.0,2001.0,62.0,62.0,2.0,2.0,6.0,6.0,8.5,8.5,9.6,9.6,49.46145,49.46145,11.06072,11.06072,1.5540259940496581,1.5540259940496581,St Johannis,St Johannis,2.0,2.0,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,149000.0,149000.0,1947.0,1947.0,51.0,51.0,3.0,3.0,12.0,12.0,2.8,2.8,7.4,7.4,49.42749,49.42749,11.07581,11.07581,2.7372674442391345,2.7372674442391345,Gibitzenhof,Gibitzenhof,2.0,2.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,264000.0,264000.0,1978.0,1978.0,75.0,75.0,1.0,1.0,12.0,12.0,6.6,6.6,9.3,9.3,49.47379,49.47379,11.08631,11.08631,2.5098274557269242,2.5098274557269242,Großreuth h d Veste,Großreuth h d Veste,3.0,3.0,6,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,177700.0,177700.0,1970.0,1970.0,57.0,57.0,2.0,2.0,5.0,5.0,6.0,6.0,9.0,9.0,49.42333,49.42333,11.02481,11.02481,4.930702243085639,4.930702243085639,Neuröthenbach,Neuröthenbach,2.0,2.0,4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,259000.0,259000.0,1965.0,1965.0,74.0,74.0,3.0,3.0,15.0,15.0,4.9,4.9,9.2,9.2,49.43638,49.43638,11.02739,11.02739,3.9704750035340526,3.9704750035340526,Großreuth b Schweinau,Großreuth b Schweinau,3.0,3.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1,1,0,0,0,1,1,1320000.0,1320000.0,2023.0,2023.0,143.98,143.98,4.0,4.0,9.0,9.0,4.1,4.1,9.1,9.1,49.47379,49.47379,11.08631,11.08631,2.5098274557269242,2.5098274557269242,Großreuth h d Veste,Großreuth h d Veste,4.0,4.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
3,0,0,1,0,0,0,265000.0,265000.0,1974.0,1974.0,70.0,70.0,2.0,2.0,8.0,8.0,3.1,3.1,7.5,7.5,49.40815,49.40815,11.13376,11.13376,6.396166168496709,6.396166168496709,Langwasser,Langwasser,3.0,3.0,5,5,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,443650.0,443650.0,1933.0,1933.0,75.69,75.69,1.0,1.0,47.0,47.0,5.7,5.7,9.4,9.4,49.4576,49.4576,11.13188,11.13188,4.035137406290032,4.035137406290032,Mögeldorf,Mögeldorf,2.5,2.5,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,228000.0,228000.0,1957.0,1957.0,67.0,67.0,2.0,2.0,8.0,8.0,7.2,7.2,9.7,9.7,49.46145,49.46145,11.06072,11.06072,1.5540259940496581,1.5540259940496581,St Johannis,St Johannis,2.0,2.0,5,5,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,269500.0,269500.0,1993.0,1993.0,73.0,73.0,1.0,1.0,14.0,14.0,6.3,6.3,9.7,9.7,49.44504,49.44504,11.10302,11.10302,2.058294686868276,2.058294686868276,St Peter,St Peter,2.0,2.0,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,329000.0,329000.0,1947.0,1947.0,104.85,104.85,1.0,1.0,10.0,10.0,8.7,8.7,9.6,9.6,49.46231,49.46231,11.09839,11.09839,1.9356297017134596,1.9356297017134596,Rennweg,Rennweg,3.0,3.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,687000.0,687000.0,2010.0,2010.0,204.0,204.0,3.0,3.0,32.0,32.0,9.0,9.0,9.7,9.7,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,5.0,5.0,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,335000.0,335000.0,1990.0,1990.0,115.0,115.0,1.0,1.0,4.0,4.0,7.5,7.5,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,149000.0,149000.0,1974.0,1974.0,45.0,45.0,1.0,1.0,14.0,14.0,7.1,7.1,9.5,9.5,49.4576,49.4576,11.13188,11.13188,4.035137406290032,4.035137406290032,Mögeldorf,Mögeldorf,1.5,1.5,6,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,345000.0,345000.0,1968.0,1968.0,90.0,90.0,16.0,16.0,5.0,5.0,6.1,6.1,8.9,8.9,49.42333,49.42333,11.02481,11.02481,4.930702243085639,4.930702243085639,Neuröthenbach,Neuröthenbach,4.0,4.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,1,1,390000.0,390000.0,2016.0,2016.0,86.0,86.0,1.0,1.0,11.0,11.0,5.8,5.8,7.3,7.3,49.40941,49.40941,11.1686,11.1686,8.167148674699229,8.167148674699229,Altenfurt,Altenfurt,2.0,2.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
3,0,0,1,0,0,0,318000.0,318000.0,1983.0,1983.0,77.0,77.0,1.0,1.0,7.0,7.0,6.9,6.9,9.7,9.7,49.43317,49.43317,11.08908,11.08908,2.2873256777207516,2.2873256777207516,Hummelstein,Hummelstein,3.0,3.0,6,6,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,1,0,0,0,0,0,229900.0,229900.0,1952.0,1952.0,68.0,68.0,1.0,1.0,8.0,8.0,8.8,8.8,9.6,9.6,49.46869,49.46869,11.10224,11.10224,2.6096488719043096,2.6096488719043096,Schoppershof,Schoppershof,3.0,3.0,5,5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,525000.0,525000.0,2006.0,2006.0,92.0,92.0,2.0,2.0,12.0,12.0,9.3,9.3,9.7,9.7,49.45021,49.45021,11.07551,11.07551,0.22708254569977968,0.22708254569977968,Lorenz,Lorenz,3.0,3.0,4,4,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,280000.0,280000.0,1961.0,1961.0,83.13,83.13,1.0,1.0,13.0,13.0,6.8,6.8,9.3,9.3,49.46347,49.46347,11.11199,11.11199,2.8468217119044903,2.8468217119044903,Rechenberg,Rechenberg,4.0,4.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,234000.0,234000.0,1993.0,1993.0,65.0,65.0,2.0,2.0,3.0,3.0,6.0,6.0,9.0,9.0,49.42333,49.42333,11.02481,11.02481,4.930702243085639,4.930702243085639,Neuröthenbach,Neuröthenbach,3.0,3.0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
